finding_id,finding,item_id,model,tier,turn,layer,sub,sub_gloss,text,note
F10,方法学:策略码互不排斥,F10-C24,gemma-3-12b-it,HSK4,3,INT,S4,使新话题显著化,那我们来聊聊科幻电影吧。,'那'作为话语框架词，标出从t=1宽泛提问到具体'科幻电影'话题的边界
F3,不放弃话题控制、不区分主次话题,F3-C171,gemma-3-12b-it,HSK4,5,INT,S4,使新话题显著化,接下来，,话语标记词'接下来'，标出话题内部子方向(角色/主题)转换的边界
F3,不放弃话题控制、不区分主次话题,F3-C172,gemma-3-12b-it,HSK4,5,INT,S1,放弃话题控制,你想聊聊 《星际穿越》 的哪个方面呢？ 比如，你认为这部电影的主题是什么？ 或者，你最喜欢里面的哪个角色？,or-choice式放弃话题控制(主题 vs 角色)，t=6学生选择'主题'方向作答，证实为真放弃
F3,不放弃话题控制、不区分主次话题,F3-C173,gemma-3-12b-it,HSK4,7,INT,S4,使新话题显著化,现在，,话语标记词'现在'，但内容(追问库珀能否回到地球)其实是在同一话题(《星际穿越》)内部深挖，而非开启新话题，标记词与实际话题边界不完全一致
F3,不放弃话题控制、不区分主次话题,F3-C174,gemma-3-12b-it,HSK4,9,INT,S4,使新话题显著化,现在，你是否想继续讨论其他科幻电影，或者练习其他的对话场景？,话语标记词'现在'，标出从《星际穿越》话题过渡到下一阶段的边界
F3,不放弃话题控制、不区分主次话题,F3-C175,gemma-3-12b-it,HSK4,9,INT,S1,放弃话题控制,你是否想继续讨论其他科幻电影，或者练习其他的对话场景？,or-choice式放弃话题控制(继续科幻电影话题 vs 练习其他对话场景)，t=10学生选择继续聊科幻电影并提出《银翼杀手》，证实为真放弃
F3,不放弃话题控制、不区分主次话题,F3-C176,gemma-3-12b-it,HSK4,11,INT,S1,放弃话题控制,太好了！《银翼杀手》是个经典之作，的确有很多值得讨论的地方。,隐式放弃话题控制：顺着学生在t=10主动提出的新电影《银翼杀手》继续话题
F3,不放弃话题控制、不区分主次话题,F3-C177,gemma-3-12b-it,HSK4,11,INT,S1,放弃话题控制,你最喜欢这部电影的哪个部分？ 或者，你认为这部电影想要表达什么样的主题？,or-choice式放弃话题控制(喜欢的部分 vs 想表达的主题)
F5,空转:重复与无进展,F5-C62,gemma-3-12b-it,HSK4,-1,DLG,,对话级备注,,本对话S1出现频繁且多数可在下一轮学生回应中得到验证(电影→书籍/节目→具体作品→旅游话题，层层过渡均由学生实际选择推进)，是较为理想的互动调整范例。语言层面发现两类偏误：一是'角色'一词的拼音注音被系统性地错误标注为'jǔzuàn'(在t=7、t=9重复出现)，'到位'被标注为'déi wèi'，提示该模型拼音生成存在特定薄弱点；二是两处COD(作者名'阎连科'被写成'阎连 Kozhen'、英语短语'native speaker'直接嵌入中文句子及其拼音注音)。t=17的S1提议因处于数据末尾无法验证后续是否真正兑现。
F3,不放弃话题控制、不区分主次话题,F3-C178,gemma-3-12b-it,HSK4,1,INT,S1,放弃话题控制,随便选一个， 或者有什么其他想法也可以告诉我！,显式放弃话题控制，以清单形式列出候选话题并邀请学生任选或自定；t=2学生选择'电影'，t=3老师真实跟随，证实为真放弃
F9,正面案例与清晰的手段实例,F9-C15,gemma-3-12b-it,HSK4,1,INT,S1,放弃话题控制,随便选一个， 或者有什么其他想法也可以告诉我！,显式放弃话题控制，以清单形式列出候选话题并邀请学生任选或自定；t=2学生选择'电影'，t=3老师真实跟随，证实为真放弃
F3,不放弃话题控制、不区分主次话题,F3-C179,gemma-3-12b-it,HSK4,3,INT,S1,放弃话题控制,你喜欢这部电影的哪些地方呢？ 比如说， 你最喜欢哪个演员？ 或者， 你觉得它的故事怎么样？,or-choice式放弃话题控制(演员 vs 故事)，t=4学生对两个方向均有回应
F8,语言层面的缺陷谱系,F8-C50,gemma-3-12b-it,HSK4,7,DEV,MLF,元语言/修正问题,"(Chúle zhèxiē jìshù xìjié zhī wài, nǐ rènwéi diànyǐng zhōng nǎge jǔzuàn sùzào dé zuì hǎo? Wèi shénme?)",拼音注音有误：中文'角色'对应拼音应为'juésè'，此处标注为'jǔzuàn'，无法对应'角色'二字
F8,语言层面的缺陷谱系,F8-C51,gemma-3-12b-it,HSK4,9,DEV,MLF,元语言/修正问题,"(Yòng de qiàdang, quèshí xíngróng nǐ de fēnxī hěn déi wèi!)",拼音注音有误：中文'到位'对应拼音应为'dàowèi'，此处标注为'déi wèi'
F8,语言层面的缺陷谱系,F8-C52,gemma-3-12b-it,HSK4,9,DEV,MLF,元语言/修正问题,Wǒ kěnéng huì xuǎn Zhōu Zhétuózhi.,拼音注音中'角色'一词再次被标注为'jǔzuàn'(同一系统性错误在同一轮中重复出现于'我可能会选'前的'我最喜欢的角色'处)，此处并列列出以说明该词在本轮中的持续错误标注
F3,不放弃话题控制、不区分主次话题,F3-C180,gemma-3-12b-it,HSK4,9,INT,S4,使新话题显著化,现在轮到你了， ,话语标记词'现在'，标出从电影角色话题过渡到新领域(书籍/节目)的边界
F3,不放弃话题控制、不区分主次话题,F3-C181,gemma-3-12b-it,HSK4,9,INT,S1,放弃话题控制,除了电影，你最近还读过什么有趣的书或者看过什么精彩的节目吗？,or-choice式放弃话题控制(书 vs 节目)，t=10学生选择书籍(《活着》)作答，证实为真放弃
F3,不放弃话题控制、不区分主次话题,F3-C182,gemma-3-12b-it,HSK4,11,INT,S1,放弃话题控制,你更倾向于哪种类型的作品呢？,在给出两部具体推荐作品(《受活》/《琅琊榜》)后，把选择哪部继续深入讨论的决定权交给学生；t=12学生选择《受活》，t=13老师真实跟随
F9,正面案例与清晰的手段实例,F9-C16,gemma-3-12b-it,HSK4,11,INT,S1,放弃话题控制,你更倾向于哪种类型的作品呢？,在给出两部具体推荐作品(《受活》/《琅琊榜》)后，把选择哪部继续深入讨论的决定权交给学生；t=12学生选择《受活》，t=13老师真实跟随
F8,语言层面的缺陷谱系,F8-C53,gemma-3-12b-it,HSK4,11,DEV,COD,语码侵入,Kozhen,作者姓名'阎连科'被写成中英混杂的'阎连 Kozhen'，英文字母混入专有名词，属非目标语代码侵入
F3,不放弃话题控制、不区分主次话题,F3-C183,gemma-3-12b-it,HSK4,13,INT,S2,选择显著话题,那你呢？ 在学习汉语的过程中， 你目前最大的挑战是什么？,'那'为S4式话语标记词，随后的问题询问学生自身学习困难，简单具体、以学生为中心
F3,不放弃话题控制、不区分主次话题,F3-C184,gemma-3-12b-it,HSK4,15,INT,S4,使新话题显著化,接下来， 你想继续聊聊之前提到的电影或书籍， 还是换个话题呢？,话语标记词'接下来'，标出阶段性总结后向下一阶段过渡的边界
F3,不放弃话题控制、不区分主次话题,F3-C185,gemma-3-12b-it,HSK4,15,INT,S1,放弃话题控制,你想继续聊聊之前提到的电影或书籍， 还是换个话题呢？,or-choice式放弃话题控制(继续原话题 vs 换话题)，t=16学生选择换成'去中国旅游'这一全新话题，t=17老师真实跟随，证实为真放弃
F9,正面案例与清晰的手段实例,F9-C17,gemma-3-12b-it,HSK4,15,INT,S1,放弃话题控制,你想继续聊聊之前提到的电影或书籍， 还是换个话题呢？,or-choice式放弃话题控制(继续原话题 vs 换话题)，t=16学生选择换成'去中国旅游'这一全新话题，t=17老师真实跟随，证实为真放弃
F8,语言层面的缺陷谱系,F8-C54,gemma-3-12b-it,HSK4,15,DEV,COD,语码侵入,尝试模仿native speaker的表达方式 (Chángshì mímíng native speaker de biǎodáfāngshì),英语词组'native speaker'直接嵌入中文句子及其拼音注音中，未转换为'母语者'等对应中文表达
F3,不放弃话题控制、不区分主次话题,F3-C186,gemma-3-12b-it,HSK4,17,INT,S1,放弃话题控制,是历史文化类， 自然风光类， 还是美食类？,or-choice式放弃话题控制(三种景点类型任选)；此为该对话数据中最后一个教师话轮，此后无更多教师轮次可验证是否真正跟随学生的选择
F9,正面案例与清晰的手段实例,F9-C18,gemma-3-12b-it,HSK4,17,INT,S1,放弃话题控制,是历史文化类， 自然风光类， 还是美食类？,or-choice式放弃话题控制(三种景点类型任选)；此为该对话数据中最后一个教师话轮，此后无更多教师轮次可验证是否真正跟随学生的选择
F3,不放弃话题控制、不区分主次话题,F3-C187,gemma-3-12b-it,HSK4,-1,DLG,,对话级备注,,本对话语言质量和话题深度均较理想：爱好(阅读科幻→画画/烹饪)与美食话题各自获得多轮(约6-8轮)深入展开，不属于S3浅尝辄止；多次S1均在下一轮学生回应中得到验证，属于真放弃。t=17末尾出现的or-choice提问(拍照/爬长城/了解历史)因处于对话末尾附近未再设span，但已获学生在t=18的完整回应，惟因数据在此结束，无法看到老师t=19是否会真正跟随。语言偏误极少，仅发现一处'地道'读音标注错误(MLF-b)，未见COD/UNG/DIS等问题。
F3,不放弃话题控制、不区分主次话题,F3-C188,gemma-3-12b-it,HSK4,3,INT,S1,放弃话题控制,随便选一个你觉得容易说的。,显式放弃话题控制，在给出几个爱好示例后把具体选哪个交给学生；t=4学生选择'看书/科幻小说'，证实为真放弃
F3,不放弃话题控制、不区分主次话题,F3-C189,gemma-3-12b-it,HSK4,5,INT,S1,放弃话题控制,比如：你喜欢哪位科幻作家？或者你读过哪些科幻小说？,or-choice式放弃话题控制(作家 vs 具体作品)，t=6学生对两者均有回应(刘慈欣及其作品、阿西莫夫)
F3,不放弃话题控制、不区分主次话题,F3-C190,gemma-3-12b-it,HSK4,9,INT,S4,使新话题显著化,接下来，,话语标记词'接下来'，标出从《三体》具体讨论过渡到更广泛爱好话题的边界
F3,不放弃话题控制、不区分主次话题,F3-C191,gemma-3-12b-it,HSK4,9,INT,S1,放弃话题控制,你除了喜欢看科幻小说之外，还有其他的爱好吗？,显式开放式问题('开放式的问题'为老师自陈)，把下一个具体爱好话题完全交给学生决定；t=10学生自主引入两个全新的爱好(画画、烹饪)，证实为真放弃
F8,语言层面的缺陷谱系,F8-C55,gemma-3-12b-it,HSK4,11,DEV,MLF,元语言/修正问题,(“Xiēsheng” zhège cí yòng de fēicháng dì dào!),拼音声调/读音标注有误：此处'地道'取'authentic/地道'之意应读轻声'dìdao'，但标注为'dì dào'，对应的是'地道(隧道)'的读音，语义与注音不匹配
F3,不放弃话题控制、不区分主次话题,F3-C192,gemma-3-12b-it,HSK4,15,INT,S4,使新话题显著化,现在，,话语标记词'现在'，标出从美食/烹饪话题过渡到旅游景点新话题的边界
F3,不放弃话题控制、不区分主次话题,F3-C193,gemma-3-12b-it,HSK4,1,INT,S1,放弃话题控制,今天你想聊什么呢？,开场轮开放式问题；学生虽未直接选题，但随后教师顺着学生自己提到的备考/风景等内容推进，隐含放弃话题控制。
F3,不放弃话题控制、不区分主次话题,F3-C194,gemma-3-12b-it,HSK4,1,INT,S2,选择显著话题,你最近怎么样？,贴近学生本人当下状态的简单话题。
F3,不放弃话题控制、不区分主次话题,F3-C195,gemma-3-12b-it,HSK4,3,INT,S1,放弃话题控制,你准备的考试是什么？是 HSK 吗？还是其他考试？,or-choice形式（是HSK吗？还是其他考试？），把具体方向的确定权交给学生。
F8,语言层面的缺陷谱系,F8-C56,gemma-3-12b-it,HSK4,3,DEV,COD,语码侵入,"And tell me, what subjects or areas are you focusing on for the exam?",纯英文追加句，紧跟在完整中英对照译文之后，中文正文里没有对应内容，属于非目标语代码侵入。
F3,不放弃话题控制、不区分主次话题,F3-C196,gemma-3-12b-it,HSK4,5,INT,ST4,分解话题-述题,听力方面，你觉得哪个类型的题目最难？ 是对话、短文还是长篇新闻？ 阅读方面呢？ 是细节理解题、推理题还是词汇填空？,把“哪类题目最难”拆解为听力、阅读两组带候选项的子问题，属于分解话题-述题结构。
F3,不放弃话题控制、不区分主次话题,F3-C197,gemma-3-12b-it,HSK4,5,INT,S1,放弃话题控制,你有什么特别想练习的句子或者话题吗？,完全开放的问题；下一轮学生提出练习描述风景的新话题，t=7教师确实顺着走，S1成立。
F3,不放弃话题控制、不区分主次话题,F3-C198,gemma-3-12b-it,HSK4,7,INT,S4,使新话题显著化,现在我们来练习。,话语框架词“现在”标记进入新练习任务的边界。
F8,语言层面的缺陷谱系,F8-C57,gemma-3-12b-it,HSK4,7,DEV,COD,语码侵入,Don't worry about being perfect,紧跟在完整中英对照译文之后额外追加的纯英文鼓励语，中文正文没有对应内容。
F3,不放弃话题控制、不区分主次话题,F3-C199,gemma-3-12b-it,HSK4,9,INT,S4,使新话题显著化,接下来，,“接下来”引出邀请朋友描述风景的新任务。
F3,不放弃话题控制、不区分主次话题,F3-C200,gemma-3-12b-it,HSK4,11,INT,S4,使新话题显著化,现在，,“现在”引出20字朋友圈文案的新挑战。
F3,不放弃话题控制、不区分主次话题,F3-C201,gemma-3-12b-it,HSK4,13,INT,S1,放弃话题控制,你有什么想到的或者想练习的吗？,开放式问题；下一轮学生提出想练习讲故事，t=15老师认可并约定下次配合，S1成立。
F3,不放弃话题控制、不区分主次话题,F3-C202,gemma-3-12b-it,HSK7,-1,DLG,,对话级备注,,全程围绕美食话题层层递进，多次使用“候选话题集+征询意见”的方式成功实现S1；发现一处伪放弃(DIS)和一处与codebook示例完全吻合的FAB(烧火烧)，以及一处COD(Mapo Tofu)。对话在学生提出新问题后结束，最后一次S1式提问(t=17)的跟进情况因对话终止而无法验证。
F3,不放弃话题控制、不区分主次话题,F3-C203,gemma-3-12b-it,HSK7,1,INT,S1,放弃话题控制,或者，我们可以讨论一下你学习中文的感受和目标。,or-choice形式给出的替代话题选项，与codebook正例“？或者，”结构一致。
F1,伪修正:模拟互动而非进行互动,F1-C15,gemma-3-12b-it,HSK7,3,DEV,DIS,话语层面问题,接下来我们聊点什么呢？既然你对中国美食这么感兴趣，不如我们深入探讨一下吧。,伪放弃——提出“接下来聊点什么呢”的开放问题后，完全没有给学生回应的机会，自己立刻给出答案“不如我们深入探讨一下吧”，与codebook反例“下面我们就来聊一聊中国的节日吧”结构一致。
F3,不放弃话题控制、不区分主次话题,F3-C204,gemma-3-12b-it,HSK7,3,INT,ST4,分解话题-述题,比如，你知道四川菜的烹饪特点是什么吗？ 除了麻辣之外，还有其他的风味吗？ 或者，你有没有尝试过自己做川菜？,把“川菜话题”拆解为烹饪特点/其他风味/是否尝试自制三个子问题。
