dialogue_key,model,tier,source,turn,sub,sub_gloss,text,note
Qwen--Qwen2.5-7B-Instruct|HSK7|20260417-135349,Qwen2.5-7B-Instruct,HSK7,claude_candidate,1,S2,选择显著话题 (select salient topics),我们来聊聊你的日常吧。你喜欢做什么事情来放松自己？,老师主动选定学生个人日常/放松方式这一贴近学生的简单话题（开场轮，未见 or-choice/放弃控制）
google--gemma-3-12b-it|HSK1|20260304-184910,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你喜欢买什么东西？,"简单、贴近学生个人喜好的问题，符合manual所举""你在哪里学习中文""一类S2范例"
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你呢？你喜欢什么食物？,简单、贴近学生个人喜好的问题
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你喜欢吃什么火锅的食材？肉？蔬菜？面条？,延续同一贴近学生的简单个人喜好话题（火锅食材），后面的具体词汇仅为词汇提示而非话题层面的or-choice
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),你吃过鱼丸和豆腐吗？,简单、贴近学生个人经历的问题
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,9,S2,选择显著话题 (select salient topics),你呢？你觉得怎么样？,简单的个人意见反问，贴近学生
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,11,S2,选择显著话题 (select salient topics),你最喜欢在火锅里放什么调料？,简单、贴近学生个人喜好的问题
google--gemma-3-12b-it|HSK1|20260304-185217,gemma-3-12b-it,HSK1,claude_candidate,13,S2,选择显著话题 (select salient topics),你试过用醋吗？,简单、贴近学生个人经历的问题
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),你叫什么名字？,询问学生姓名，简单具体、以学生为中心的话题
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你呢？ 你是哪国人？,询问学生国籍，简单具体的个人话题
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你喜欢吃什么食物？,询问学生饮食喜好，简单具体、学生中心的话题
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),你现在怎么样？你身体好吗？,询问学生当下身体状况，简单具体的个人话题
google--gemma-3-12b-it|HSK1|20260304-190827,gemma-3-12b-it,HSK1,claude_candidate,13,S2,选择显著话题 (select salient topics),你每天做什么？,询问学生日常生活，简单具体、学生中心的话题
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你叫什么名字？,询问学生自身信息(姓名)，简单具体、以学生为中心的话题
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),你学习汉语多久了？,询问学生自身学习经历，简单具体、以学生为中心
google--gemma-3-12b-it|HSK1|20260304-190957,gemma-3-12b-it,HSK1,claude_candidate,9,S2,选择显著话题 (select salient topics),那你喜欢什么？,询问学生个人喜好，简单具体、以学生为中心
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你喜欢什么颜色？,询问学生颜色喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,9,S2,选择显著话题 (select salient topics),你最喜欢吃什么？,询问学生饮食喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,11,S2,选择显著话题 (select salient topics),如果你可以只吃一种水果，你会选择哪种？,询问学生个人偏好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK1|20260304-191854,gemma-3-12b-it,HSK1,claude_candidate,13,S2,选择显著话题 (select salient topics),你有一个兄弟姐妹吗？,询问学生家庭情况，简单具体的学生中心话题
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你是男是女？,询问学生自身信息(性别)，简单具体
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你几岁了？,询问学生自身信息(年龄)，简单具体，与codebook示例一致
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),你喜欢吃什么食物？,询问学生个人喜好(食物)，简单具体
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,9,S2,选择显著话题 (select salient topics),你住在哪里？,询问学生自身信息(居住地)，简单具体
google--gemma-3-12b-it|HSK1|20260304-192729,gemma-3-12b-it,HSK1,claude_candidate,11,S2,选择显著话题 (select salient topics),你有什么爱好？,询问学生个人爱好，简单具体
google--gemma-3-12b-it|HSK1|20260304-192949,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你喜欢什么颜色？,询问学生个人喜好(颜色)，简单具体、以学生为中心
google--gemma-3-12b-it|HSK1|20260304-192949,gemma-3-12b-it,HSK1,claude_candidate,13,S2,选择显著话题 (select salient topics),你今天学到了什么？,询问学生自身学习收获，简单具体、以学生为中心
google--gemma-3-12b-it|HSK1|20260304-193606,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你喜欢吃什么？,询问学生个人喜好(食物)，简单具体
google--gemma-3-12b-it|HSK1|20260304-193606,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你住在哪里？,询问学生自身信息(居住地)，简单具体
google--gemma-3-12b-it|HSK1|20260304-193606,gemma-3-12b-it,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),你在美国做什么？,询问学生自身情况(在美国做什么)，简单具体、以学生为中心
google--gemma-3-12b-it|HSK1|20260304-193606,gemma-3-12b-it,HSK1,claude_candidate,9,S2,选择显著话题 (select salient topics),请问，你几岁？,询问学生自身信息(年龄)，与codebook示例一致
google--gemma-3-12b-it|HSK1|20260304-193810,gemma-3-12b-it,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),今天天气很好，是吧？你喜欢今天的天气吗？,关于此时此地天气的简单话题，典型S2范例
google--gemma-3-12b-it|HSK1|20260304-193810,gemma-3-12b-it,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),现在，告诉我， 你今天做了什么？,询问学生今天做了什么，简单具体、此时此地的学生中心话题
google--gemma-3-12b-it|HSK1|20260304-193810,gemma-3-12b-it,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),你喜欢看什么视频？,询问学生个人喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-101818,gemma-3-12b-it,HSK4,claude_candidate,1,S2,选择显著话题 (select salient topics),你最近怎么样？,询问学生近况，简单具体的个人话题
google--gemma-3-12b-it|HSK4|20260418-101818,gemma-3-12b-it,HSK4,claude_candidate,3,S2,选择显著话题 (select salient topics),你学的是什么专业呢？ 现在正在学哪些课程？,询问学生专业与课程，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-124420,gemma-3-12b-it,HSK4,claude_candidate,3,S2,选择显著话题 (select salient topics),你呢？ 你最喜欢的中国食物是什么？为什么？,延续互惠问答框架下询问学生个人喜好(食物)，简单具体、以学生为中心
google--gemma-3-12b-it|HSK4|20260418-124420,gemma-3-12b-it,HSK4,claude_candidate,5,S2,选择显著话题 (select salient topics),你呢？ 你有什么爱好？,询问学生个人爱好，简单具体、以学生为中心
google--gemma-3-12b-it|HSK4|20260418-124420,gemma-3-12b-it,HSK4,claude_candidate,15,S2,选择显著话题 (select salient topics),你最喜欢哪一道菜？,询问学生个人喜好(最喜欢的菜)，简单具体、以学生为中心
google--gemma-3-12b-it|HSK4|20260418-124420,gemma-3-12b-it,HSK4,claude_candidate,17,S2,选择显著话题 (select salient topics),你呢？ 你会做什么中国菜吗？,询问学生个人能力/喜好(是否会做中国菜)，简单具体
google--gemma-3-12b-it|HSK4|20260418-152121,gemma-3-12b-it,HSK4,claude_candidate,13,S2,选择显著话题 (select salient topics),那你呢？ 在学习汉语的过程中， 你目前最大的挑战是什么？,'那'为S4式话语标记词，随后的问题询问学生自身学习困难，简单具体、以学生为中心
google--gemma-3-12b-it|HSK4|20260418-152654,gemma-3-12b-it,HSK4,claude_candidate,3,S2,选择显著话题 (select salient topics),你周末有什么计划吗？ 是打算在家休息，还是出去玩儿？,询问学生周末计划，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-152654,gemma-3-12b-it,HSK4,claude_candidate,7,S2,选择显著话题 (select salient topics),你喜欢看哪种类型的书？,询问学生阅读喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-152654,gemma-3-12b-it,HSK4,claude_candidate,9,S2,选择显著话题 (select salient topics),你有没有看过侦探小说？ 有没有特别喜欢的作者？,询问学生个人阅读经历，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-152654,gemma-3-12b-it,HSK4,claude_candidate,15,S2,选择显著话题 (select salient topics),现在，咱们换一种话题，你喜欢什么运动？,同一句中询问学生运动喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-152654,gemma-3-12b-it,HSK4,claude_candidate,17,S2,选择显著话题 (select salient topics),你喜欢什么类型的音乐？,询问学生音乐喜好，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-153559,gemma-3-12b-it,HSK4,claude_candidate,1,S2,选择显著话题 (select salient topics),你最近怎么样？,贴近学生本人当下状态的简单话题。
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,1,S2,选择显著话题 (select salient topics),你最近怎么样？,询问学生近况，简单具体的个人话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,3,S2,选择显著话题 (select salient topics),你学习中文多久了？为什么选择学习中文？,询问学生学习经历与动机，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,5,S2,选择显著话题 (select salient topics),现在，我想考考你。请你用中文描述一下你最喜欢的一道中国菜。,同一句中要求描述学生最喜欢的中国菜，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,7,S2,选择显著话题 (select salient topics),你平时喜欢做什么休闲活动？,询问学生休闲活动，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,11,S2,选择显著话题 (select salient topics),What are you planning to focus on in your Chinese studies this week?,询问学生本周学习计划，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,13,S2,选择显著话题 (select salient topics),"Tell me, what kind of content are you thinking of using for your listening practice? News, dramas, interviews...?",询问学生听力材料的具体选择，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,17,S2,选择显著话题 (select salient topics),请你用中文简单描述一下你昨天做了什么。,询问学生昨天的活动，简单具体、此时此地的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,3,S2,选择显著话题 (select salient topics),你学了多久了？ 做了哪些菜啊？最喜欢做什么菜？,询问学生学做菜的经历，简单具体的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,7,S2,选择显著话题 (select salient topics),你能告诉我你在哪个城市呢？,询问学生所在城市，简单具体、此时此地的学生中心话题
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,11,S2,选择显著话题 (select salient topics),你有没有用过豆瓣酱做过菜？ 用它做什么菜最好吃？,询问学生使用豆瓣酱做菜的经历，简单具体的学生中心话题
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153125,Llama-3.1-8B-Instruct,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),你好！今天天气很热吧？,开场轮：学生只说你好，老师主动选择天气这一贴近当下情境的简单话题
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153209,Llama-3.1-8B-Instruct,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),今天天气怎么样？很热吧？,以天气这一贴近学生当下环境的简单话题开场。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153209,Llama-3.1-8B-Instruct,HSK1,claude_candidate,11,S2,选择显著话题 (select salient topics),你想买什么颜色的裙子或衬衫？,围绕学生当下购物场景中的具体、简单偏好提问。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153900,Llama-3.1-8B-Instruct,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),是什么时候来中国的？,关于学生自身情况的简单具体问题。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153900,Llama-3.1-8B-Instruct,HSK1,claude_candidate,3,S2,选择显著话题 (select salient topics),你在哪里学习中文？是在学校还是在培训机构？,与手册示例几乎一致的S2范例：询问学生学习中文的地点。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153900,Llama-3.1-8B-Instruct,HSK1,claude_candidate,5,S2,选择显著话题 (select salient topics),是什么时候上课的时间？早上还是下午呢？,关于学生课程安排的简单具体问题。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153900,Llama-3.1-8B-Instruct,HSK1,claude_candidate,7,S2,选择显著话题 (select salient topics),有没有特别喜欢的汉字或汉语短句子？,关于学生个人喜好的简单具体问题。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154427,Llama-3.1-8B-Instruct,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),今天天气怎么样？,天气话题，贴近学生当下环境。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154901,Llama-3.1-8B-Instruct,HSK1,claude_candidate,1,S2,选择显著话题 (select salient topics),今天天气怎么样?,天气话题，贴近学生当下环境。
